record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_2732,entity_364,C,Bonifacio,De Bortoli,21-01-1975,M,Italia,Italia,F205
rec_2733,entity_480,C,Marco,Tamberi,17-10-1974,M,Italia,Italia,E388
rec_2736,entity_1661,C,Abdyl,Kellezi,16-02-1999,M,Albania,Albania,Z100
rec_2739,entity_114,C,Enzio,Turati,25-03-1965,M,Italia,Italia,D561
rec_2746,entity_1968,C,Makarios,Djan,06-12-1982,M,Ghana,Ghana,Z318
rec_2748,entity_1045,C,Donato,Sabia,14-08-1994,M,Italia,Italia,E098
rec_2749,entity_1024,C,Gianluigi,Polizzi,21-01-1956,M,Italia,Italia,G273
rec_2755,entity_1297,C,Matteo,Villani,16-03-1987,M,Italia,Italia,E329
rec_2756,entity_1323,C,Luigi,Omma,26-09-1985,M,Italia,Italia,H501
rec_2758,entity_193,C,Giuseppe,Bommarito,04-11-1962,M,Italia,Italia,A669
rec_2764,entity_284,C,Giovanni,Paruta,07-09-1988,M,Italia,Italia,B936
rec_2766,entity_288,C,Piero,Niggli,05-11-1985,M,Italia,Italia,I548
rec_2768,entity_86,C,Gilberto,Ferragni,17-03-1988,M,Italia,Italia,H183
rec_2769,entity_340,C,Antonio,Baldacci,16-08-1966,M,Italia,Italia,D284
rec_2771,entity_1400,C,Oliver,Acquah,23-09-1983,M,Ghana,Ghana,Z318
rec_2774,entity_1768,C,Jose Alirio,Carrasco Lemus,11-12-1994,M,Colombia,Colombia,Z604
rec_2775,entity_1467,C,Jameleddine,Limam,09-06-1984,M,Tunisia,Tunisia,Z352
rec_2777,entity_1253,C,Paolo,Revelli,26-08-1995,M,Italia,Italia,H501
rec_2782,entity_276,C,Girolamo,Sauli,03-03-1967,M,Italia,Italia,L736
rec_2783,entity_1358,C,Fernanda Nunes Leal,Ferreira,01-12-1978,F,Brasile,Brasile,Z602
rec_2785,entity_1273,C,Walter,Sentimenti,15-04-1958,M,Italia,Italia,D969
rec_2788,entity_1868,C,Mohamed,Amsif,05-08-1985,M,Marocco,Marocco,Z330
rec_2789,entity_1114,C,Antonio,Catenazzi,11-07-1980,M,Italia,Italia,A944
rec_2790,entity_1233,C,Vitaliano,Masotti,08-06-1986,M,Italia,Italia,A026
rec_2791,entity_1232,C,Luca,Matteotti,29-03-1974,M,Italia,Italia,H501
rec_2793,entity_1302,C,Filippo,Martinelli,29-03-1987,M,Italia,Italia,I377
rec_2794,entity_263,C,Werner,Heel,12-06-1977,M,Italia,Italia,D612
rec_2797,entity_1519,C,Mamburray,Jadama,01-01-1988,M,Gambia,Gambia,Z317
rec_2803,entity_546,C,Alessandro,Sanguineti,20-10-1980,M,Italia,Italia,E958
rec_2810,entity_1026,C,Claudio,Padoan,19-07-1969,M,Italia,Italia,C707
rec_2811,entity_1641,C,Chika,Chukwumerije,21-09-1986,M,Nigeria,Nigeria,Z335
rec_2816,entity_1602,C,Hicham,Azizi,22-12-1986,M,Marocco,Marocco,Z330
rec_2817,entity_726,C,Filippo,Leblanc,31-07-2000,M,Italia,Italia,L219
rec_2818,entity_1525,C,Nawak,El-Moutawalel,30-11-1989,M,Marocco,Marocco,Z330
rec_2820,entity_507,C,Adriano,Lanza,30-11-1984,M,Italia,Italia,G324
rec_2829,entity_451,C,Piero,Beccheria,15-07-1972,M,Italia,Italia,L781
rec_2830,entity_1313,C,Ugo,Gaggini,14-06-1953,M,Italia,Italia,I483
rec_2832,entity_196,C,Ottavio,Bazzi,22-06-1980,M,Italia,Italia,I306
rec_2833,entity_1681,C,Simion,Cuciuc,12-03-1976,M,Romania,Romania,Z129
rec_2834,entity_687,C,Gino,Belloni,11-04-1953,M,Italia,Italia,D611
rec_2835,entity_525,C,Renzo,Beccaria,21-08-1968,M,Italia,Italia,D662
rec_2837,entity_679,C,Carlo,Scamrcio,26-10-1964,M,Italia,Italia,B644
rec_2848,entity_47,C,Maria Antonietta,Strumolo,03-11-1955,F,Svizzera,Italia,Z133
rec_2851,entity_1124,C,Alessandro,Cavallaro,23-01-1975,M,Italia,Italia,D086
rec_2853,entity_583,C,Aldo,Boni,07-06-1977,M,Italia,Italia,F205
rec_2856,entity_173,C,Raffaellino,Vezzali,08-01-1960,M,Italia,Italia,B809
rec_2858,entity_1851,C,Selim,Luniku,21-09-1977,M,Albania,Albania,Z100
rec_2863,entity_1082,C,Diego,Mazzeo,22-11-1997,M,Italia,Italia,D612
rec_2867,entity_1791,C,Joseph,Aoun,04-05-1984,M,Libano,Libano,Z229
rec_2868,entity_1469,C,Hector Fernando Vera,Vargas,20-11-1993,M,Cile,Cile,Z603
rec_2869,entity_627,C,Aniello,Trotta,06-08-2000,M,Italia,Italia,I703
rec_2873,entity_749,C,Marco,Formentini,07-08-1990,M,Italia,Italia,F999
rec_2881,entity_658,C,Bruno,Vattovaz,22-08-1976,M,Italia,Italia,H727
rec_2883,entity_498,C,Angelo,Bottaro,25-12-1977,M,Spagna,Italia,Z131
rec_2885,entity_1827,C,Clment,N'Goran,05-03-1977,M,Costa D'Avorio,Costa D'Avorio,Z313
rec_2887,entity_510,C,Bruno,Milesi,06-03-1991,M,Italia,Italia,D612
rec_2888,entity_479,C,Giovanni,Modena,07-10-1949,M,Italia,Italia,B648
rec_2889,entity_1536,C,Mohamed,Filali,29-08-1999,M,Marocco,Marocco,Z330
rec_2891,entity_250,C,Dante,Milanesi,29-05-1985,M,Italia,Italia,L049
rec_2902,entity_953,C,Biagio,Marino,25-03-1955,M,Argentina,Italia,Z600
rec_2904,entity_353,C,Fedele,Nicolucci,08-08-1983,M,Italia,Italia,G273
rec_2909,entity_121,C,Jacopo,Smirnoff,23-09-1990,M,Italia,Italia,H224
rec_2911,entity_1759,C,Gojko,Kaar,30-08-1976,M,Serbia,Serbia,Z158
rec_2912,entity_1997,C,Ibrahim Ramadan Ibrahim,Abdelbaki,10-08-1996,M,Egitto,Egitto,Z336
rec_2914,entity_988,C,Marcello,Lamborghini,18-12-1982,M,Italia,Italia,G337
rec_2915,entity_1340,C,Sonjd,Bai,14-08-1970,F,Croazia,Croazia,Z149
rec_2916,entity_1635,C,Aurel,Zahan,11-01-1987,M,Romania,Romania,Z129
rec_2922,entity_1968,C,Makarios,Djan,06-12-1982,M,Ghana,Ghana,Z318
rec_2923,entity_1827,C,Clment,N'Goran,05-03-1977,M,Costa D'Avorio,Costa D'Avorio,Z313
rec_2924,entity_260,C,Angelo,Davoli,05-11-1978,M,Italia,Italia,L219
rec_2932,entity_886,C,Gianguido,Molanesi,13-12-1981,M,Italia,Italia,D810
rec_2933,entity_541,C,Roberto,Tozzi,12-04-1985,M,Italia,Italia,F229
rec_2934,entity_1901,C,Ali Husni,Faisal,29-11-1990,M,Iraq,Iraq,Z225
rec_2936,entity_1404,C,Adel Ibrahim,Ismail,22-03-1992,M,Egitto,Egitto,Z336
rec_2939,entity_1085,C,Luigi,Prato,05-02-1959,M,Italia,Italia,F119
rec_2944,entity_472,C,Gianluca,Pozzi,04-12-1982,M,Italia,Italia,I625
rec_2949,entity_670,C,Pandolfini,Gianfranco,15-10-1968,M,Italia,Italia,E335
rec_2950,entity_700,C,Saverio,Squarcione,10-03-1947,M,Italia,Italia,H501
rec_2951,entity_1563,C,Gusman,Jabrailov,13-01-1966,M,Moldova,Moldova,Z140
rec_2952,entity_1695,C,Igor,Laikert,04-10-1987,M,Bosnia e Erzegovina,Bosnia e Erzegovina,Z153
rec_2962,entity_490,C,Vanni,Lauzana,03-01-1969,M,Italia,Italia,H223
rec_2966,entity_1739,C,Al-Farouq Ajiede,Aminu,22-01-1989,M,Nigeria,Nigeria,Z335
rec_2967,entity_1479,C,Adrian,Nastasiu,03-06-1985,M,Romania,Romania,Z129
rec_2968,entity_628,C,Giuseppe,Puli,04-06-1984,M,Italia,Italia,B832
rec_2969,entity_1967,C,Jacques,Gestraut,26-08-1992,M,Francia,Francia,Z110
rec_2974,entity_329,C,Edoardo,Bianchi,25-08-1957,M,Italia,Italia,A182
rec_2980,entity_50,C,Margherita,Magnani,17-01-1992,F,Italia,Italia,D704
rec_2983,entity_978,C,Amedeo,Bruscantivni,27-12-1989,M,Italia,Italia,F839
rec_2989,entity_8,C,Donata,Sandrini,28-05-1975,F,Italia,Italia,L844
rec_2991,entity_655,C,Andrea Alessandro,Carnevale,19-04-1977,M,Italia,Italia,I433
rec_2992,entity_1328,C,Morucci,Alderano,10-08-1990,M,Italia,Italia,M403
rec_2995,entity_548,C,Toni,Interiano,20-12-1991,M,Italia,Italia,B872
rec_3000,entity_1490,C,William,Wilson,27-08-1983,M,Filippine,Filippine,Z216
rec_3001,entity_184,C,Antonio,Rossi,24-10-1980,M,Italia,Italia,L328
rec_3005,entity_162,C,Nico,Morlacchi,05-03-1973,M,Italia,Italia,C990
rec_3008,entity_1213,C,Mariano Andrea,Gottifredi,14-10-1987,M,Italia,Italia,F955
rec_3010,entity_1687,C,Mohamed Mohamed Mohamed,Aboutrika,21-01-1983,M,Egitto,Egitto,Z336
rec_3011,entity_1619,C,Tadeusz,liwak,20-06-1988,M,Polonia,Polonia,Z127
rec_3012,entity_843,C,Hugo,Daini,08-07-1974,M,Italia,Italia,F899
rec_3013,entity_258,C,Agostini,Ermes,20-06-1985,M,Italia,Italia,C349
rec_3018,entity_323,C,Gianpaolo,Ginesio,24-10-1973,M,Italia,Italia,A883
rec_3020,entity_160,C,Augusto,Terragni,03-10-1977,M,Italia,Italia,F061
rec_3021,entity_1107,C,Piero,D'Inzeo,09-12-2001,M,Italia,Italia,E281
rec_3022,entity_1408,C,Musa,Bakare,26-10-2001,M,Nigeria,Nigeria,Z335
rec_3023,entity_655,C,Andrea Alessandro,Carnevale,19-04-1977,M,Italia,Italia,I433
rec_3027,entity_165,C,Carlo,Vitrano,04-08-1954,M,Italia,Italia,F839
rec_3029,entity_1062,C,Claudio,Nolano,04-07-1964,M,Italia,Italia,E936
rec_3031,entity_1135,C,Fabrixio,Priuli,06-07-1968,M,Italia,Italia,G273
rec_3032,entity_332,C,Riccrado Antonello,Ferri,25-02-1977,M,Italia,Italia,F839
rec_3033,entity_1134,C,Umberto,Marcheggiani,22-12-1976,M,Italia,Italia,F839
rec_3035,entity_548,C,Toni,Interiano,20-12-1991,M,Italia,Italia,B872
rec_3036,entity_89,C,Antonio,Calebotta,18-07-1957,M,Italia,Italia,D711
rec_3044,entity_1569,C,Kapllan,Deliallisi,15-04-1983,M,Albania,Albania,Z100
rec_3047,entity_1027,C,John,Bellio,28-08-1995,M,Italia,Italia,F205
rec_3048,entity_564,C,Beniamino,Vignola,20-02-1975,M,Italia,Italia,F839
rec_3055,entity_1292,C,Ugo,Parini,08-03-1977,M,Italia,Italia,E885
rec_3061,entity_1846,C,Miraa,Bai,14-11-2000,M,Bosnia e Erzegovina,Bosnia e Erzegovina,Z153
rec_3062,entity_1821,C,Macauley,Appah,12-06-1993,M,Nigeria,Nigeria,Z335
rec_3066,entity_379,C,Marino,Facchin,27-03-1986,M,Italia,Italia,A123
rec_3076,entity_1151,C,Carlo,Romagnoli,16-11-1971,M,Italia,Italia,G371
rec_3077,entity_456,C,Biagio,Contarini,17-05-1987,M,Italia,Italia,C351
rec_3079,entity_159,C,Giampiero,Dotti,13-05-1993,M,Italia,Italia,A515
rec_3081,entity_105,C,Francesco,Del Grosso,05-02-1983,M,Italia,Italia,C388
rec_3085,entity_1566,C,Mazen,Tuleimat,30-09-1994,M,Siria,Siria,Z240
rec_3087,entity_1858,C,Ivan Yanev,Ivanov,01-04-1985,M,Bulgaria,Bulgaria,Z104
rec_3089,entity_401,C,Santino,Ferrata,19-07-1970,M,Italia,Italia,F999
rec_3091,entity_90,C,Ugi,Locatelli,26-10-1963,M,Italia,Italia,H240
rec_3097,entity_561,C,Fedele,Broschi,26-10-1976,M,Italia,Italia,D810
rec_3100,entity_1656,C,Haxhi,Banka,22-12-1989,M,Albania,Albania,Z100
rec_3103,entity_488,C,Mario,Brunetta,01-07-1984,M,Italia,Italia,H501
rec_3107,entity_1722,C,Karar,Rahman,23-08-1999,M,Bangladesh,Bangladesh,Z249
rec_3108,entity_1381,C,Rachid,El-Ghanmouni,11-03-1979,M,Marocco,Marocco,Z330
rec_3111,entity_1155,C,Francesco,Fourquet,27-09-1984,M,Italia,Italia,C351
rec_3114,entity_1706,C,Isuf,Gjinali,11-03-1993,M,Albania,Albania,Z100
rec_3116,entity_244,C,Bepe,Beffa,15-01-1973,M,Italia,Italia,I483
rec_3119,entity_729,C,Luigi,Capra,30-11-1960,M,Italia,Italia,G309
rec_3121,entity_416,C,Emilio,Trivini,06-03-1969,M,Italia,Italia,I602
rec_3124,entity_1127,C,Dinigi,Gasperi,20-10-1965,M,Italia,Italia,F704
rec_3134,entity_326,C,Giacomo,Kratter,27-07-1978,M,Italia,Italia,L736
rec_3136,entity_1740,C,Abdelhamid El,Kaoutxri,25-09-1978,M,Marocco,Marocco,Z330
rec_3138,entity_431,C,Fabio,Palazzo,22-10-1982,M,Italia,Italia,B754
rec_3139,entity_1805,C,Slim,Mehrizi,18-06-1992,M,Tunisia,Tunisia,Z352
rec_3148,entity_1194,C,Sergio,D'Asnasch,31-12-1979,M,Italia,Italia,I470
rec_3150,entity_1387,C,Gjoko,Dineski,22-07-1974,M,Macedonia,Macedonia,Z148
rec_3152,entity_1845,C,Vasile,Mirza,03-01-1961,M,Romania,Romania,Z129
rec_3155,entity_402,C,Gabriele,Vianello,15-02-1974,M,Italia,Italia,L219
rec_3160,entity_662,C,Dario,Lari,07-05-1979,M,Italia,Italia,B898
rec_3161,entity_830,C,Valerio,Sozzi,04-09-1979,M,Italia,Italia,I449
rec_3162,entity_318,C,Livio,Marrone,24-02-1974,M,Italia,Italia,C726
rec_3165,entity_1861,C,Dine Bej,Dibra,18-02-1958,M,Albania,Albania,Z100
rec_3166,entity_510,C,Bruno,Milesi,06-03-1991,M,Italia,Italia,D612
rec_3171,entity_1494,C,Gustavo,SalcedowRamirez,14-08-1997,M,Peru,Peru,Z611
rec_3173,entity_511,C,Achille,Polesel,10-04-1988,M,Italia,Italia,G157
rec_3179,entity_1987,C,Ali,Bouachra,22-06-1980,M,Italia,Marocco,M172
rec_3183,entity_442,C,Martino,Pisani,21-01-1998,M,Italia,Italia,D969
rec_3185,entity_1159,C,Massimiliano,Eroli,08-06-1987,M,Italia,Italia,H022
rec_3188,entity_1736,C,Hasasn,Oucheikh,12-10-1953,M,Marocco,Marocco,Z330
rec_3191,entity_1687,C,Mohamed Mohamed Mohamed,Aboutrika,21-01-1983,M,Egitto,Egitto,Z336
rec_3193,entity_1982,C,Khalid,Baba,09-07-1989,M,Marocco,Marocco,Z330
rec_3194,entity_820,C,Milani,Thomas,24-10-1990,M,Italia,Italia,A323
rec_3195,entity_968,C,Ivanhoe,Gambini,08-06-1980,M,Italia,Italia,A091
rec_3199,entity_768,C,Carlo,Asinari,10-01-1981,M,Italia,Italia,L781
rec_3201,entity_666,C,Dante,Garzoni,21-11-1984,M,Italia,Italia,F205
rec_3207,entity_1596,C,Ismail,Tatzati,10-03-1995,M,Albania,Albania,Z100
rec_3208,entity_18,C,Martinpa,Bremini,31-07-1988,F,Italia,Italia,B648
rec_3212,entity_163,C,Sant,Santorio,28-02-1970,M,Italia,Italia,G273
rec_3215,entity_1147,C,Massimo,Disdero,25-02-1965,M,Italia,Italia,E289
rec_3217,entity_1331,C,Antonio,Caruso,17-06-1973,M,Italia,Italia,B249
rec_3218,entity_600,C,Guido,Scarpetta,26-06-1957,M,Italia,Italia,M309
rec_3220,entity_805,C,Adolfo,Tunesi,24-11-1983,M,Italia,Italia,D790
rec_3227,entity_1053,C,Diego Emilio Romero,Paschetta,15-06-1969,M,Italia,Italia,L833
rec_3228,entity_430,C,Domenico,Perini,20-04-1975,M,Italia,Italia,A376
rec_3229,entity_31,C,Taaia,Detomas,20-10-2003,F,Italia,Italia,B076
rec_3230,entity_1817,C,Nedim,Nii,17-06-1983,M,Bosnia e Erzegovina,Bosnia e Erzegovina,Z153
rec_3231,entity_1874,C,Hassan,Amal,02-01-1996,M,Marocco,Marocco,Z330
rec_3234,entity_1112,C,Piergiorgio,Gioberti,24-02-1978,M,Italia,Italia,I684
rec_3241,entity_902,C,Gustavo,Conti,31-08-1948,M,Italia,Italia,L273
rec_3242,entity_1682,C,Mustapha,Afandi,12-10-1990,M,Marocco,Marocco,Z330
rec_3246,entity_1668,C,Bourama,Mariko,30-01-1989,M,Mali,Mali,Z329
rec_3247,entity_965,C,Ugo,Maccanelli,01-11-1965,M,Italia,Italia,B936
rec_3248,entity_990,C,Federico,Della Ferrera,28-09-1966,M,Italia,Italia,C498
rec_3257,entity_454,C,Pasquale,Camanni,26-07-1964,M,Italia,Italia,A546
rec_3260,entity_735,C,Giuseppe,Maddaloni,02-05-1956,M,Argentina,Italia,Z600
rec_3264,entity_1487,C,Patuk,Saraci,03-09-1990,M,Albania,Albania,Z100
rec_3265,entity_1169,C,Giuseppr,D'Urso,11-11-2000,M,Italia,Italia,F924
rec_3268,entity_389,C,Alfredo,Francia,19-09-1988,M,Italia,Italia,A010
rec_3269,entity_1959,C,Pjeter,Bumci,14-04-1997,M,Albania,Albania,Z100
rec_3272,entity_831,C,Francesco,Bizzoni,14-08-1973,M,Italia,Italia,G282
rec_3275,entity_1981,C,Andrei,Erdely,11-04-1992,M,Romania,Romania,Z129
rec_3277,entity_364,C,Bonifacio,De Bortoli,21-01-1975,M,Italia,Italia,F205
rec_3278,entity_1717,C,Feng,Ding,28-06-1983,M,Cina,Cina,Z210
rec_3279,entity_980,C,Federico,Fagiani,23-06-1993,M,Italia,Italia,L781
rec_3283,entity_1950,C,Noureddine,Cherradi,08-02-1981,M,Marocco,Marocco,Z330
rec_3285,entity_787,C,Mirco,Tresoldi,18-09-1989,M,Italia,Italia,A859
rec_3290,entity_717,C,Antonio,Randi,01-04-1963,M,Italia,Italia,L049
rec_3291,entity_1364,C,Ahmed,Al-Mejri,21-04-2003,M,Tunisia,Tunisia,Z352
rec_3293,entity_1704,C,Hicham,Guerrouj,11-08-1964,M,Marocco,Marocco,Z330
rec_3295,entity_897,C,Vincenzo,Colli,10-10-1977,M,Italia,Italia,H501
rec_3296,entity_1076,C,Gustavo,Tadcia,23-06-1977,M,Italia,Italia,I608
rec_3302,entity_814,C,Santino,Odescalchi,11-10-1969,M,Italia,Italia,A703
rec_3311,entity_147,C,Simone,Prdrazzini,21-12-1964,M,Italia,Italia,C573
rec_3313,entity_814,C,Santino,Odescalchi,11-10-1969,M,Italia,Italia,A703
rec_3315,entity_1800,C,Carol,Corbu,09-05-1989,M,Romania,Romania,Z129
rec_3317,entity_1271,C,Marcello,Neri,30-12-1985,M,Italia,Italia,H823
rec_3320,entity_1841,C,Jorge Luis Felix,Alcalde Milglos,22-12-1965,M,Peru,Peru,Z611
rec_3321,entity_1512,C,Yohanna,Waziri,18-03-1978,M,Italia,Nigeria,L219
rec_3324,entity_529,C,Simone,Martinelli,24-02-1961,M,Italia,Italia,F912
rec_3325,entity_1404,C,Adel Ibrahim,Ismail,22-03-1992,M,Egitto,Egitto,Z336
rec_3326,entity_631,C,Mauro,Trentini,26-07-1994,M,Italia,Italia,H703
rec_3327,entity_1410,C,Abdellatif,Benmoussa,06-09-2003,M,Marocco,Marocco,Z330
rec_3330,entity_1383,C,Jemussu,Kanteh,05-09-1987,M,Gambia,Gambia,Z317
rec_3332,entity_1429,C,Andrei,Igorov,13-03-1962,M,Romania,Romania,Z129
rec_3337,entity_278,C,Venditti,Adelmo,17-07-1974,M,Italia,Italia,L378
rec_3338,entity_1087,C,Grazianto,Metella,28-02-1991,M,Italia,Italia,H501
rec_3349,entity_1619,C,Tadeusz,liwak,20-06-1988,M,Polonia,Polonia,Z127
rec_3350,entity_495,C,Elio,Cotena,04-10-1965,M,Italia,Italia,D205
rec_3351,entity_5,C,Clara Maria,Mochi,12-07-1986,F,Italia,Italia,H930
rec_3352,entity_1742,C,Mohafmed,Hamza,27-12-1983,M,Egitto,Egitto,Z336
rec_3357,entity_1579,C,Muslim Aremu,Arogundade,19-03-1988,M,Nigeria,Nigeria,Z335
rec_3365,entity_913,C,Michele,Scarp9ni,15-09-1981,M,Italia,Italia,A515
rec_3366,entity_1033,C,Pasquale,Zarlino,16-02-1991,M,Italia,Italia,H501
rec_3367,entity_1429,C,Andrei,Igorov,13-03-1962,M,Romania,Romania,Z129
rec_3370,entity_144,C,Vincenzo,Barracco,06-10-1987,M,Italia,Italia,H501
rec_3375,entity_1207,C,Enzo,Cavazzoni,30-03-1990,M,Italia,Italia,I396
rec_3378,entity_1729,C,Adrian,Sandu,08-10-1987,M,Romania,Romania,Z129
rec_3379,entity_1703,C,Sergjus,Jovaia,11-10-1986,M,Lituania,Lituania,Z146
rec_3380,entity_1186,C,Andrea,Colombo,20-11-1968,M,Italia,Italia,F944
rec_3384,entity_1228,C,Anthony,Trussardi,12-09-1977,M,Italia,Italia,L049
rec_3388,entity_777,C,Flavio,Anastasia,03-06-1995,M,Italia,Italia,H501
rec_3391,entity_597,C,Liberto,Galvani,15-03-1968,M,Italia,Italia,A944
rec_3398,entity_1399,C,Ashiakwei,Aryee,26-08-1987,M,Ghana,Ghana,Z318
rec_3400,entity_521,C,Geronimo,Gozzi,27-06-1975,M,Italia,Italia,E507
rec_3402,entity_118,C,Cignaroli,Ansaldo,07-06-1977,M,Italia,Italia,G273
rec_3403,entity_1016,C,Matteo,Stefanini,18-08-1988,M,Italia,Italia,F152
rec_3406,entity_1338,C,Leonard,Bundu,02-02-1960,M,Italia,Italia,M208
rec_3408,entity_266,C,Ludovico,Zabarella,09-01-1951,M,Italia,Italia,F205
rec_3409,entity_1457,C,Ilie Ovidiu,Fatu,05-09-1997,M,Romania,Romania,Z129
rec_3413,entity_1018,C,Manuel,Sera,23-01-1980,M,Italia,Italia,A225
rec_3421,entity_1763,C,Ivan,Nicolae,31-10-1999,M,Romania,Romania,Z129
rec_3425,entity_487,C,Ettore,Pignatti,29-04-1990,M,Italia,Italia,L424
rec_3429,entity_412,C,Coppola,Gianfranco,29-07-1979,M,Italia,Italia,A894
rec_3431,entity_577,C,Guglielmo,Soprano,27-07-1976,M,Italia,Italia,A883
rec_3434,entity_550,C,Fabio,Nebuloni,21-10-1968,M,Italia,Italia,C707
rec_3436,entity_1874,C,Hassan,Amal,02-01-1996,M,Marocco,Marocco,Z330
rec_3437,entity_1454,C,Adalberto Batista,Garcia,07-10-1996,M,Brasile,Brasile,Z602
rec_3439,entity_1701,C,Luis,Campos,12-03-1983,M,El Salvador,El Salvador,Z506
rec_3440,entity_1752,C,Hatabu,Ndow,23-01-1963,M,Gambia,Gambia,Z317
rec_3441,entity_1004,C,Ugo,Cantelli,27-11-1970,M,Italia,Italia,F205
rec_3442,entity_41,C,Romina,Masolini,02-05-1987,F,Italia,Italia,G273
rec_3448,entity_1329,C,Marco,De Nifolo,18-07-2001,M,Italia,Italia,H501
rec_3449,entity_751,C,Agostino,Cura6oli,26-06-1978,M,Italia,Italia,H792
rec_3457,entity_1419,C,Mejdi,Al-Traoui,20-06-1964,M,Tunisia,Tunisia,Z352
rec_3459,entity_1631,C,Ahmes,Lazreg,09-05-1969,M,Marocco,Marocco,Z330
rec_3469,entity_705,C,Carlo,Butti,08-01-1979,M,Italia,Italia,H501
rec_3471,entity_640,C,Tito,Tolin,19-03-1980,M,Italia,Italia,M207
rec_3477,entity_1199,C,Franco,Colturi,24-04-1977,M,Italia,Italia,I480
rec_3482,entity_1385,C,Raghunath Vokkaliga,Ramachandra,11-03-1997,M,India,India,Z222
rec_3484,entity_735,C,Giuseppe,Maddaloni,02-05-1956,M,Argentina,Italia,Z600
rec_3487,entity_1235,C,Vittorio,Lucarelli,25-05-1967,M,Italia,Italia,H612
rec_3490,entity_1671,C,Benjamin,Demba,07-03-1985,M,Gambia,Gambia,Z317
rec_3491,entity_1938,C,Iosif,Covaci,24-06-1980,M,Romania,Romania,Z129
rec_3493,entity_1210,C,Valerio,Cassani,01-11-1980,M,Italia,Italia,G698
rec_3497,entity_582,C,Gabrele,Florio,14-03-1977,M,Italia,Italia,A944
rec_3502,entity_227,C,Daniele,Tornatore,28-04-1980,M,Italia,Italia,F443
rec_3511,entity_76,C,Dante,Secchi,22-07-1983,M,Italia,Italia,G999
rec_3512,entity_1948,C,Nelson Mario,Pons Seeling,05-01-1986,M,Ecuador,Ecuador,Z605
rec_3513,entity_695,C,Nanni,Pizziol,17-03-2003,M,Italia,Italia,G157
rec_3514,entity_1593,C,Vilmo,Szabo,20-08-1972,M,Romania,Romania,Z129
rec_3515,entity_177,C,Roberto,Sponza,11-01-2004,M,Italia,Italia,G273
rec_3516,entity_42,C,Martina,Guiggi,06-01-1993,F,Italia,Italia,C707
rec_3518,entity_772,C,Manassero,Matteo,09-01-1990,M,Italia,Italia,I452
rec_3519,entity_1368,C,Adberazak,El Khalouki,10-03-1977,M,Marocco,Marocco,Z330
rec_3526,entity_343,C,Ercole,Baldini,11-02-1959,M,Italia,Italia,G015
rec_3529,entity_901,C,Umberto,Micco,28-09-1971,M,Italia,Italia,D170
rec_3530,entity_1863,C,Festus,Igbinoghene,21-05-1984,M,Nigeria,Nigeria,Z335
rec_3535,entity_1463,C,Amine,Hafid,10-05-1965,M,Marocco,Marocco,Z330
rec_3536,entity_431,C,Fabio,Palazzo,22-10-1982,M,Italia,Italia,B754
rec_3541,entity_570,C,Corrado,Sslgari,09-04-1974,M,Italia,Italia,D612
rec_3542,entity_331,C,Bruno,Arcari,06-07-1965,M,Italia,Italia,I131
rec_3544,entity_1392,C,Boubacar Sidiki,Kone,15-10-1995,M,Mali,Mali,Z329
rec_3545,entity_782,C,Ansaldo,Praga,23-10-1986,M,Italia,Italia,E512
rec_3550,entity_617,C,Vincenzo,Canevascini,18-01-1960,M,Italia,Italia,F205
rec_3551,entity_1738,C,Lucian,Giucm,23-02-1989,M,Romania,Romania,Z129
rec_3552,entity_967,C,Renato,Macario,22-08-1977,M,Italia,Italia,L949
rec_3557,entity_298,C,Wernrr,Perathoner,09-02-2001,M,Italia,Italia,F023
rec_3561,entity_800,C,Lorenzo,De Silvestri,14-05-1955,M,Italia,Italia,I480
rec_3566,entity_808,C,Attilio Giuseppe,Lombardi,25-05-1980,M,Italia,Italia,E906
rec_3569,entity_1042,C,Luigi,Da Corte Zandatina,27-01-1981,M,Italia,Italia,E986
rec_3572,entity_1103,C,Giuseppe,Ficco,18-11-1980,M,Italia,Italia,H223
rec_3574,entity_1517,C,Rusoan,Ivanov,22-09-1987,M,Moldova,Moldova,Z140
rec_3575,entity_1562,C,Zoran,Mikuli,09-04-1997,M,Croazia,Croazia,Z149
rec_3578,entity_300,C,Rodolfo,Rambozzi,16-06-1983,M,Italia,Italia,A963
rec_3581,entity_1259,C,Francesco,Mercoli,28-10-1974,M,Italia,Italia,H163
rec_3582,entity_267,C,Giacomo,Bazzan,01-08-1980,M,Italia,Italia,H163
rec_3583,entity_357,C,Bernardo,Spinelli,29-05-1965,M,Italia,Italia,E932
rec_3584,entity_1968,C,Makarios,Djan,06-12-1982,M,Ghana,Ghana,Z318
rec_3586,entity_684,C,Biagio,Grasso,02-12-1991,M,Italia,Italia,E054
rec_3588,entity_310,C,Manuel,Giovine,19-06-1996,M,Italia,Italia,A027
rec_3591,entity_259,C,Osvaldo,Smirnoff,26-01-1990,M,Italia,Italia,A703
rec_3593,entity_989,C,Pier,Testoni,01-05-1990,M,Italia,Italia,L131
rec_3597,entity_1316,C,Mattia,Camboni,23-05-1980,M,Italia,Italia,G478
rec_3603,entity_707,C,Adriano,Tuzi,12-08-1968,M,Italia,Italia,A294
rec_3604,entity_225,C,Giorgio,Rubino,11-12-1981,M,Italia,Italia,H501
